"tax_id","vers","ocp","tcp.hk","tcp.hhk","tcp.rr","tcp.hrr","tcp.other","tcp.chemotaxis","ecf","other","majormodes_total","chemotaxis.mcp","chemotaxis.chew","chemotaxis.chea","chemotaxis.cher","chemotaxis.cheb","chemotaxis.checx","chemotaxis.chev","chemotaxis.ched","chemotaxis.chez","chemotaxis.other","chemotaxis_total","genome_size","species_tax_id","species","genus","family","order","class","phylum","superkingdom"
649,"GCF_000819865.1",252,22,11,40,NA,2,NA,5,17,387,27,2,1,1,1,1,3,NA,1,1,38,4540059,649,"Aeromonas eucrenophila","Aeromonas","Aeromonadaceae","Aeromonadales","Gammaproteobacteria","Proteobacteria","Bacteria"
591962,"GCF_000819885.1",191,17,9,33,1,3,NA,4,21,315,24,2,1,1,2,1,3,NA,1,1,36,3904228,591962,"Aeromonas fluvialis","Aeromonas","Aeromonadaceae","Aeromonadales","Gammaproteobacteria","Proteobacteria","Bacteria"
652,"GCF_001447335.1",219,26,14,41,1,2,NA,4,20,369,30,2,1,1,1,1,4,NA,1,1,42,4400034,652,"Aeromonas schubertii","Aeromonas","Aeromonadaceae","Aeromonadales","Gammaproteobacteria","Proteobacteria","Bacteria"
703,"GCF_900087055.1",128,13,6,21,NA,1,NA,3,13,212,20,1,1,2,1,NA,1,NA,1,NA,27,3405979,703,"Plesiomonas shigelloides","Plesiomonas",NA,"Enterobacterales","Gammaproteobacteria","Proteobacteria","Bacteria"
218936,"GCF_000820125.1",208,22,10,38,NA,3,NA,2,18,333,19,2,1,1,1,1,4,NA,1,2,32,3987694,218936,"Aeromonas simiae","Aeromonas","Aeromonadaceae","Aeromonadales","Gammaproteobacteria","Proteobacteria","Bacteria"
634436,"GCF_900129565.1",236,33,15,62,3,3,NA,17,20,438,26,5,4,4,3,2,2,2,1,NA,49,4910645,634436,"Aestuariibacter aggregatus","Aestuariibacter","Alteromonadaceae","Alteromonadales","Gammaproteobacteria","Proteobacteria","Bacteria"
110935,"GCF_000938265.1",264,28,1,30,NA,1,NA,8,20,352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3920719,110935,"Agreia bicolorata","Agreia","Microbacteriaceae","Micrococcales","Actinobacteria","Actinobacteria","Bacteria"
187304,"GCF_001999245.1",514,37,9,60,NA,6,NA,15,26,703,29,1,1,1,1,NA,NA,NA,3,NA,36,6650994,187304,"Labrenzia aggregata","Labrenzia","Rhodobacteraceae","Rhodobacterales","Alphaproteobacteria","Proteobacteria","Bacteria"
81569,"GCF_001458195.1",277,19,8,30,NA,3,NA,8,26,371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4816147,81569,"Ruegeria atlantica","Ruegeria","Rhodobacteraceae","Rhodobacterales","Alphaproteobacteria","Proteobacteria","Bacteria"
53501,"GCF_001458355.1",202,20,20,30,NA,2,NA,4,17,313,9,3,2,2,2,NA,NA,NA,NA,NA,18,3902797,53501,"Thalassobius gelatinovorus","Thalassobius","Rhodobacteraceae","Rhodobacterales","Alphaproteobacteria","Proteobacteria","Bacteria"
359,"GCF_000745735.1",632,51,7,66,NA,3,NA,25,38,850,17,5,2,1,2,NA,NA,1,NA,NA,28,7774528,359,"Agrobacterium rhizogenes","Agrobacterium","Rhizobiaceae","Rhizobiales","Alphaproteobacteria","Proteobacteria","Bacteria"
198312,"GCF_900143235.1",88,14,4,25,NA,1,NA,7,13,159,3,1,1,1,1,NA,NA,NA,NA,NA,7,2978798,198312,"Porphyrobacter sanguineus","Porphyrobacter","Erythrobacteraceae","Sphingomonadales","Alphaproteobacteria","Proteobacteria","Bacteria"
373,"GCF_001541345.2",334,37,14,53,2,2,NA,11,17,531,44,7,2,3,3,NA,NA,2,NA,NA,61,5754491,373,"Agrobacterium vitis","Agrobacterium","Rhizobiaceae","Rhizobiales","Alphaproteobacteria","Proteobacteria","Bacteria"
153730,"GCF_900114805.1",156,19,NA,18,NA,NA,NA,10,10,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2904476,153730,"Agrococcus baldri","Agrococcus","Microbacteriaceae","Micrococcales","Actinobacteria","Actinobacteria","Bacteria"
684552,"GCF_900104705.1",106,19,NA,17,NA,NA,NA,8,13,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2773310,684552,"Agrococcus carbonis","Agrococcus","Microbacteriaceae","Micrococcales","Actinobacteria","Actinobacteria","Bacteria"
399736,"GCF_900099705.1",177,23,NA,24,NA,1,NA,16,15,256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3400178,399736,"Agrococcus jejuensis","Agrococcus","Microbacteriaceae","Micrococcales","Actinobacteria","Actinobacteria","Bacteria"
453304,"GCF_001660485.1",288,28,NA,26,NA,NA,NA,14,15,371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4373124,453304,"Agromyces aureus","Agromyces","Microbacteriaceae","Micrococcales","Actinobacteria","Actinobacteria","Bacteria"
589382,"GCF_900104685.1",218,27,1,30,NA,1,NA,16,17,310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3692408,589382,"Agromyces flavus","Agromyces","Microbacteriaceae","Micrococcales","Actinobacteria","Actinobacteria","Bacteria"
574349,"GCF_900106955.1",234,16,5,23,NA,NA,NA,4,21,319,11,1,1,1,1,NA,NA,NA,1,NA,16,3886483,574349,"Aidingimonas halophila","Aidingimonas","Halomonadaceae","Oceanospirillales","Gammaproteobacteria","Proteobacteria","Bacteria"
990712,"GCF_900102905.1",112,10,3,20,NA,2,NA,7,17,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3127641,990712,"Albidovulum xiamenense","Albidovulum","Rhodobacteraceae","Rhodobacterales","Alphaproteobacteria","Proteobacteria","Bacteria"
356660,"GCF_900106695.1",219,10,6,23,NA,NA,NA,7,20,298,8,1,1,1,1,NA,NA,1,NA,NA,13,5014394,356660,"Albimonas donghaensis","Albimonas","Rhodobacteraceae","Rhodobacterales","Alphaproteobacteria","Proteobacteria","Bacteria"
44933,"GCF_900142755.1",298,23,6,29,NA,NA,NA,9,21,394,3,1,1,1,1,NA,NA,NA,1,NA,8,4957973,44933,"Halomonas cupida","Halomonas","Halomonadaceae","Oceanospirillales","Gammaproteobacteria","Proteobacteria","Bacteria"
511,"GCF_000967305.2",292,23,3,28,NA,1,NA,24,10,394,8,1,1,1,1,NA,NA,NA,1,NA,13,4248684,511,"Alcaligenes faecalis","Alcaligenes","Alcaligenaceae","Burkholderiales","Betaproteobacteria","Proteobacteria","Bacteria"
221126,"GCF_900112395.1",107,33,16,39,1,1,NA,24,30,252,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,4816342,221126,"Algibacter lectus","Algibacter","Flavobacteriaceae","Flavobacteriales","Flavobacteriia","Bacteroidetes","Bacteria"
870482,"GCF_900112595.1",77,23,9,30,1,NA,NA,15,18,174,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,3649358,870482,"Algibacter pectinivorans","Algibacter","Flavobacteriaceae","Flavobacteriales","Flavobacteriia","Bacteroidetes","Bacteria"
279824,"GCF_900103735.1",95,48,6,53,3,NA,NA,16,22,244,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,4853787,279824,"Algoriphagus alkaliphilus","Algoriphagus","Cyclobacteriaceae","Cytophagales","Cytophagia","Bacteroidetes","Bacteria"
238540,"GCF_002150685.1",117,46,8,49,4,NA,NA,27,26,281,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,4,5883179,238540,"Algoriphagus antarcticus","Algoriphagus","Cyclobacteriaceae","Cytophagales","Cytophagia","Bacteroidetes","Bacteria"
237018,"GCF_900112005.1",97,45,9,51,3,1,NA,26,21,253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5119527,237018,"Algoriphagus aquimarinus","Algoriphagus","Cyclobacteriaceae","Cytophagales","Cytophagia","Bacteroidetes","Bacteria"
686796,"GCF_900101705.1",81,48,9,57,3,NA,NA,17,23,238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4667644,686796,"Algoriphagus faecimaris","Algoriphagus","Cyclobacteriaceae","Cytophagales","Cytophagia","Bacteroidetes","Bacteria"
226505,"GCF_900129785.1",103,36,7,47,3,NA,NA,21,23,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4978503,226505,"Algoriphagus halophilus","Algoriphagus","Cyclobacteriaceae","Cytophagales","Cytophagia","Bacteroidetes","Bacteria"
435880,"GCF_900113375.1",80,40,7,48,3,NA,NA,13,27,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4329743,435880,"Algoriphagus hitonicola","Algoriphagus","Cyclobacteriaceae","Cytophagales","Cytophagia","Bacteroidetes","Bacteria"
388413,"GCF_000166275.1",95,38,7,46,3,NA,NA,20,23,232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4787724,388413,"Algoriphagus machipongonensis","Algoriphagus","Cyclobacteriaceae","Cytophagales","Cytophagia","Bacteroidetes","Bacteria"
226506,"GCF_900115305.1",75,36,8,43,2,NA,NA,15,25,205,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,4093442,226506,"Algoriphagus ornithinivorans","Algoriphagus","Cyclobacteriaceae","Cytophagales","Cytophagia","Bacteroidetes","Bacteria"
57028,"GCF_002150505.1",99,34,7,41,3,NA,NA,19,25,229,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,4984532,57028,"Algoriphagus ratkowskyi","Algoriphagus","Cyclobacteriaceae","Cytophagales","Cytophagia","Bacteroidetes","Bacteria"
1073327,"GCF_900148515.1",91,36,11,47,3,NA,NA,25,19,232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4802154,1073327,"Algoriphagus zhangzhouensis","Algoriphagus","Cyclobacteriaceae","Cytophagales","Cytophagia","Bacteroidetes","Bacteria"
471514,"GCF_001399675.1",212,43,NA,26,NA,1,NA,23,17,334,5,2,1,1,1,2,NA,NA,NA,NA,12,5044184,471514,"Alicyclobacillus ferrooxydans","Alicyclobacillus","Alicyclobacillaceae","Bacillales","Bacilli","Firmicutes","Bacteria"
89784,"GCF_900107035.1",129,19,NA,14,NA,2,NA,11,7,195,5,1,1,1,2,2,NA,1,NA,NA,13,2859702,89784,"Alicyclobacillus hesperidum","Alicyclobacillus","Alicyclobacillaceae","Bacillales","Bacilli","Firmicutes","Bacteria"
252246,"GCF_900156755.1",146,20,NA,20,NA,3,NA,10,12,230,8,3,1,1,2,3,NA,1,NA,NA,19,2994480,252246,"Alicyclobacillus vulcanalis","Alicyclobacillus","Alicyclobacillaceae","Bacillales","Bacilli","Firmicutes","Bacteria"
930138,"GCF_900110815.1",77,11,NA,11,NA,NA,NA,2,8,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2061411,930138,"Aliicoccus persicus","Aliicoccus","Staphylococcaceae","Bacillales","Bacilli","Firmicutes","Bacteria"
1194090,"GCF_900129315.1",132,34,5,29,4,1,NA,46,19,283,1,1,1,2,5,1,NA,1,NA,1,13,5082244,1194090,"Aliifodinibius roseus","Aliifodinibius","Balneolaceae","Balneolales","Balneolia","Balneolaeota","Bacteria"
80852,"GCF_000953695.1",264,26,14,41,NA,2,NA,4,17,440,59,2,1,1,1,3,3,NA,1,1,72,4635126,80852,"Aliivibrio wodanis","Aliivibrio","Vibrionaceae","Vibrionales","Gammaproteobacteria","Proteobacteria","Bacteria"
1130080,"GCF_900109085.1",103,10,NA,10,NA,NA,NA,3,8,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2181898,1130080,"Alkalibacterium gilvum","Alkalibacterium","Carnobacteriaceae","Lactobacillales","Bacilli","Firmicutes","Bacteria"
426702,"GCF_900109325.1",113,13,1,16,NA,NA,NA,3,9,170,7,2,1,1,1,2,NA,1,NA,NA,15,2638902,426702,"Alkalibacterium pelagium","Alkalibacterium","Carnobacteriaceae","Lactobacillales","Bacilli","Firmicutes","Bacteria"
753702,"GCF_900112455.1",99,10,1,13,NA,NA,NA,5,8,152,8,2,1,1,1,2,NA,1,NA,NA,16,2491452,753702,"Alkalibacterium subtropicum","Alkalibacterium","Carnobacteriaceae","Lactobacillales","Bacilli","Firmicutes","Bacteria"
152573,"GCF_900107845.1",177,35,7,62,NA,2,NA,6,17,344,20,4,2,2,3,3,2,NA,1,1,38,4060055,152573,"Alkalimonas amylolytica","Alkalimonas",NA,NA,"Gammaproteobacteria","Proteobacteria","Bacteria"
889453,"GCF_002201795.1",97,45,26,36,2,1,NA,11,23,266,11,3,2,4,4,NA,NA,1,NA,NA,25,4775573,889453,"Alkalitalea saponilacus","Alkalitalea","Marinilabiliaceae","Marinilabiliales","Bacteroidia","Bacteroidetes","Bacteria"
209880,"GCF_900103425.1",68,4,NA,5,NA,NA,NA,1,18,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1700551,209880,"Allisonella histaminiformans","Allisonella","Veillonellaceae","Veillonellales","Negativicutes","Firmicutes","Bacteria"
504798,"GCF_900099755.1",518,62,1,63,NA,1,NA,56,27,728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7273063,504798,"Alloactinosynnema album","Alloactinosynnema","Pseudonocardiaceae","Pseudonocardiales","Actinobacteria","Actinobacteria","Bacteria"
61595,"GCF_900107145.1",68,24,21,43,5,4,NA,2,11,228,20,6,6,5,7,NA,1,2,1,2,50,2958507,61595,"Allochromatium warmingii","Allochromatium","Chromatiaceae","Chromatiales","Gammaproteobacteria","Proteobacteria","Bacteria"
594679,"GCF_000815225.1",14,2,1,2,NA,NA,NA,1,3,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1661527,594679,"Allofrancisella guangzhouensis","Allofrancisella","Francisellaceae","Thiotrichales","Gammaproteobacteria","Proteobacteria","Bacteria"
211114,"GCF_900103775.1",774,86,2,82,NA,NA,NA,56,48,1050,NA,NA,NA,1,1,NA,NA,NA,NA,NA,2,8565619,211114,"Allokutzneria albata","Allokutzneria","Pseudonocardiaceae","Pseudonocardiales","Actinobacteria","Actinobacteria","Bacteria"
1352348,"GCF_000981225.1",382,51,2,44,NA,NA,NA,29,26,534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5892467,1352348,"Allosalinactinospora lopnorensis","Allosalinactinospora","Nocardiopsaceae","Streptosporangiales","Actinobacteria","Actinobacteria","Bacteria"
1160091,"GCF_002127695.1",47,8,NA,8,NA,NA,NA,1,12,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1823948,1160091,"Alloscardovia macacae","Alloscardovia","Bifidobacteriaceae","Bifidobacteriales","Actinobacteria","Actinobacteria","Bacteria"
930129,"GCF_900099745.1",242,30,1,28,NA,1,NA,11,24,348,4,1,1,1,1,1,1,1,NA,NA,11,4643995,930129,"Alteribacillus bidgolensis","Alteribacillus","Bacillaceae","Bacillales","Bacilli","Firmicutes","Bacteria"
288,"GCF_002374815.1",144,20,18,46,2,3,NA,8,15,283,13,3,2,2,2,1,1,1,1,1,27,3669595,288,"Pseudoalteromonas atlantica","Pseudoalteromonas","Pseudoalteromonadaceae","Alteromonadales","Gammaproteobacteria","Proteobacteria","Bacteria"
589873,"GCF_000730385.1",193,29,22,56,2,3,NA,14,18,370,17,3,2,2,3,2,2,1,1,NA,33,4308833,589873,"Alteromonas australica","Alteromonas","Alteromonadaceae","Alteromonadales","Gammaproteobacteria","Proteobacteria","Bacteria"
23,"GCF_001735525.1",238,32,5,44,NA,1,NA,6,19,380,23,2,1,2,1,1,3,NA,1,1,35,4642543,23,"Shewanella colwelliana","Shewanella","Shewanellaceae","Alteromonadales","Gammaproteobacteria","Proteobacteria","Bacteria"
228,"GCF_001924935.1",181,28,20,59,1,2,NA,10,14,357,27,3,2,2,2,1,2,1,1,1,42,3974626,228,"Pseudoalteromonas haloplanktis","Pseudoalteromonas","Pseudoalteromonadaceae","Alteromonadales","Gammaproteobacteria","Proteobacteria","Bacteria"
43657,"GCF_001750165.1",277,55,32,88,4,3,NA,14,17,556,45,6,3,3,3,1,2,1,1,1,66,6223983,43657,"Pseudoalteromonas luteoviolacea","Pseudoalteromonas","Pseudoalteromonadaceae","Alteromonadales","Gammaproteobacteria","Proteobacteria","Bacteria"
24,"GCF_002157365.1",249,31,9,49,2,2,NA,6,18,417,35,3,2,2,2,1,3,1,1,1,51,5110564,24,"Shewanella putrefaciens","Shewanella","Shewanellaceae","Alteromonadales","Gammaproteobacteria","Proteobacteria","Bacteria"
43658,"GCF_001482385.1",273,50,30,80,5,2,NA,9,16,523,37,6,3,3,3,1,2,1,1,1,58,5913780,43658,"Pseudoalteromonas rubra","Pseudoalteromonas","Pseudoalteromonadaceae","Alteromonadales","Gammaproteobacteria","Proteobacteria","Bacteria"
233316,"GCF_001562115.1",220,33,22,57,2,3,NA,15,20,404,16,3,2,2,3,2,2,1,1,NA,32,4904192,233316,"Alteromonas stellipolaris","Alteromonas","Alteromonadaceae","Alteromonadales","Gammaproteobacteria","Proteobacteria","Bacteria"
857265,"GCF_001294205.1",258,39,15,65,5,3,NA,7,22,479,36,6,6,5,6,1,2,2,1,NA,65,4928951,857265,"Amantichitinum ursilacus","Amantichitinum","Neisseriaceae","Neisseriales","Betaproteobacteria","Proteobacteria","Bacteria"
83263,"GCF_001605015.1",472,35,9,49,1,1,NA,20,25,618,3,NA,NA,1,1,NA,NA,1,NA,NA,6,6890726,83263,"Aminobacter aminovorans","Aminobacter","Phyllobacteriaceae","Rhizobiales","Alphaproteobacteria","Proteobacteria","Bacteria"
355243,"GCF_900111095.1",312,32,14,52,NA,4,NA,3,26,470,18,3,1,1,1,1,1,NA,1,NA,27,4735181,355243,"Amphritea atlantica","Amphritea","Oceanospirillaceae","Oceanospirillales","Gammaproteobacteria","Proteobacteria","Bacteria"
2074,"GCF_000717175.1",589,60,4,57,NA,1,NA,38,66,819,NA,NA,NA,1,3,NA,NA,NA,NA,NA,4,8023843,2074,"Pseudonocardia autotrophica","Pseudonocardia","Pseudonocardiaceae","Pseudonocardiales","Actinobacteria","Actinobacteria","Bacteria"
546364,"GCF_900119165.1",871,84,3,83,NA,3,NA,70,33,1149,NA,NA,NA,1,1,NA,NA,NA,NA,NA,2,9312140,546364,"Amycolatopsis australiensis","Amycolatopsis","Pseudonocardiaceae","Pseudonocardiales","Actinobacteria","Actinobacteria","Bacteria"
208439,"GCF_000732925.1",856,94,2,96,NA,4,NA,74,33,1161,NA,NA,NA,1,1,NA,NA,NA,NA,NA,2,9053857,208439,"Amycolatopsis japonica","Amycolatopsis","Pseudonocardiaceae","Pseudonocardiales","Actinobacteria","Actinobacteria","Bacteria"
330084,"GCF_000717335.1",934,74,NA,72,NA,1,NA,59,36,1176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10103604,330084,"Amycolatopsis jejuensis","Amycolatopsis","Pseudonocardiaceae","Pseudonocardiales","Actinobacteria","Actinobacteria","Bacteria"
490629,"GCF_900111885.1",568,65,NA,66,NA,2,NA,46,26,773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7020699,490629,"Amycolatopsis marina","Amycolatopsis","Pseudonocardiaceae","Pseudonocardiales","Actinobacteria","Actinobacteria","Bacteria"
112413,"GCF_900115345.1",902,80,1,76,NA,1,NA,55,30,1145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9873592,112413,"Amycolatopsis rubida","Amycolatopsis","Pseudonocardiaceae","Pseudonocardiales","Actinobacteria","Actinobacteria","Bacteria"
43354,"GCF_000719975.1",398,35,NA,34,NA,1,NA,18,22,509,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,5220823,43354,"Prauserella rugosa","Prauserella","Pseudonocardiaceae","Pseudonocardiales","Actinobacteria","Actinobacteria","Bacteria"
394193,"GCF_900110575.1",937,92,1,91,NA,2,NA,65,33,1221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9861953,394193,"Amycolatopsis saalfeldensis","Amycolatopsis","Pseudonocardiaceae","Pseudonocardiales","Actinobacteria","Actinobacteria","Bacteria"
115433,"GCF_900114035.1",808,76,2,71,NA,1,NA,39,41,1041,NA,NA,NA,2,1,NA,NA,NA,NA,NA,3,7587467,115433,"Amycolatopsis sacchari","Amycolatopsis","Pseudonocardiaceae","Pseudonocardiales","Actinobacteria","Actinobacteria","Bacteria"
589385,"GCF_900107045.1",766,104,2,120,NA,4,NA,70,32,1100,NA,NA,NA,1,1,NA,NA,NA,NA,NA,2,9406090,589385,"Amycolatopsis xylanica","Amycolatopsis","Pseudonocardiaceae","Pseudonocardiales","Actinobacteria","Actinobacteria","Bacteria"
85682,"GCF_001865995.1",154,45,3,36,1,1,NA,13,13,302,20,2,2,3,2,3,1,2,NA,1,36,3953004,85682,"Anaerobacillus arseniciselenatis","Anaerobacillus","Bacillaceae","Bacillales","Bacilli","Firmicutes","Bacteria"
938293,"GCF_000312365.2",102,15,NA,16,NA,NA,NA,2,10,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2265938,938293,"Anaerococcus provencensis","Anaerococcus","Peptoniphilaceae","Tissierellales","Tissierellia","Firmicutes","Bacteria"
33037,"GCF_000307225.1",85,7,NA,7,NA,NA,NA,5,5,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2049433,33037,"Anaerococcus vaginalis","Anaerococcus","Peptoniphilaceae","Tissierellales","Tissierellia","Firmicutes","Bacteria"
1527,"GCF_900115365.1",262,57,NA,57,NA,NA,NA,17,19,447,23,2,1,1,1,5,1,1,NA,NA,35,4624179,1527,"Anaerocolumna aminovalerica","Anaerocolumna","Lachnospiraceae","Clostridiales","Clostridia","Firmicutes","Bacteria"
229919,"GCF_001050195.1",133,35,10,54,4,4,NA,12,22,286,4,1,1,1,1,2,NA,1,NA,1,12,4104644,229919,"Anaerolinea thermolimosa","Anaerolinea","Anaerolineaceae","Anaerolineales","Anaerolineae","Chloroflexi","Bacteria"
1673717,"GCF_001261775.1",213,32,9,32,NA,2,NA,20,8,316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3511751,1673717,"Anaeromassilibacillus senegalensis","Anaeromassilibacillus","Ruminococcaceae","Clostridiales","Clostridia","Firmicutes","Bacteria"
118967,"GCF_900167375.1",161,28,1,23,NA,1,NA,5,10,229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2406951,118967,"Anaerorhabdus furcosa","Anaerorhabdus","Bacteroidaceae","Bacteroidales","Bacteroidia","Bacteroidetes","Bacteria"
1347392,"GCF_000751555.1",150,32,1,32,NA,1,NA,9,16,256,7,2,1,1,1,2,NA,1,NA,NA,15,3196602,1347392,"Anaerosalibacter massiliensis","Anaerosalibacter","Tissierellaceae","Tissierellales","Tissierellia","Firmicutes","Bacteria"
1794912,"GCF_001611555.1",207,40,1,36,NA,3,NA,7,15,346,26,4,NA,1,1,4,NA,1,NA,NA,37,3968191,1794912,"Anaerosporomusa subterranea","Anaerosporomusa","Sporomusaceae","Selenomonadales","Negativicutes","Firmicutes","Bacteria"
649756,"GCF_001998765.1",171,29,6,32,NA,1,NA,10,16,265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3172613,649756,"Anaerostipes hadrus","Anaerostipes","Lachnospiraceae","Clostridiales","Clostridia","Firmicutes","Bacteria"
312168,"GCF_900188145.1",310,75,2,83,NA,2,NA,24,31,559,15,4,2,3,2,2,1,1,NA,2,32,5388996,312168,"Anaerovirgula multivorans","Anaerovirgula",NA,"Clostridiales","Clostridia","Firmicutes","Bacteria"
177413,"GCF_900100155.1",198,33,9,49,2,NA,NA,15,14,337,6,3,2,3,2,NA,NA,NA,1,NA,17,4505084,177413,"Ancylobacter rudongensis","Ancylobacter","Xanthobacteraceae","Rhizobiales","Alphaproteobacteria","Proteobacteria","Bacteria"
47500,"GCF_001274715.1",380,85,4,73,NA,1,NA,27,42,653,32,1,1,1,1,3,1,1,NA,NA,41,6348994,47500,"Aneurinibacillus migulanus","Aneurinibacillus","Paenibacillaceae","Bacillales","Bacilli","Firmicutes","Bacteria"
143495,"GCF_900099925.1",170,31,NA,27,NA,1,NA,17,19,289,15,1,1,1,1,3,1,1,NA,NA,24,3658529,143495,"Aneurinibacillus thermoaerophilus","Aneurinibacillus","Paenibacillaceae","Bacillales","Bacilli","Firmicutes","Bacteria"
294699,"GCF_001634285.1",136,26,1,25,NA,1,NA,7,14,231,11,2,1,1,1,3,1,1,NA,NA,21,3158269,294699,"Anoxybacillus amylolyticus","Anoxybacillus","Bacillaceae","Bacillales","Bacilli","Firmicutes","Bacteria"
74033,"GCF_900188425.1",204,25,10,41,NA,1,NA,15,31,336,4,1,1,1,1,NA,NA,1,NA,NA,9,5174374,74033,"Antarctobacter heliothermus","Antarctobacter","Rhodobacteraceae","Rhodobacterales","Alphaproteobacteria","Proteobacteria","Bacteria"
70584,"GCF_001447195.1",225,36,24,55,1,3,NA,10,19,404,20,3,2,1,1,NA,NA,1,1,2,31,4592999,70584,"Aquabacterium parvum","Aquabacterium",NA,"Burkholderiales","Betaproteobacteria","Proteobacteria","Bacteria"
69279,"GCF_000585625.1",280,30,5,34,NA,NA,NA,7,23,379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4774593,69279,"Aquamicrobium defluvii","Aquamicrobium","Phyllobacteriaceae","Rhizobiales","Alphaproteobacteria","Proteobacteria","Bacteria"
180197,"GCF_900111115.1",158,26,10,43,1,3,NA,3,17,338,41,10,7,7,6,NA,1,3,1,1,77,3420562,180197,"Giesbergeria anulus","Giesbergeria","Comamonadaceae","Burkholderiales","Betaproteobacteria","Proteobacteria","Bacteria"
225991,"GCF_000935165.2",198,29,5,42,1,1,NA,5,19,350,35,5,3,2,2,NA,NA,1,1,1,50,3764434,225991,"Comamonas aquatica","Comamonas","Comamonadaceae","Burkholderiales","Betaproteobacteria","Proteobacteria","Bacteria"
180195,"GCF_001189915.1",397,43,13,71,1,4,NA,36,12,646,45,6,5,4,3,1,1,2,2,NA,69,6009835,180195,"Herbaspirillum autotrophicum","Herbaspirillum","Oxalobacteraceae","Burkholderiales","Betaproteobacteria","Proteobacteria","Bacteria"
80876,"GCF_900156605.1",245,51,20,78,3,3,NA,9,23,493,41,3,3,3,4,1,NA,3,3,NA,61,4638036,80876,"Insolitispirillum peregrinum","Insolitispirillum","Rhodospirillaceae","Rhodospirillales","Alphaproteobacteria","Proteobacteria","Bacteria"
1038014,"GCF_900109375.1",173,42,17,64,NA,1,NA,41,32,370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5309872,1038014,"Aquimarina amphilecti","Aquimarina","Flavobacteriaceae","Flavobacteriales","Flavobacteriia","Bacteroidetes","Bacteria"
1296415,"GCF_000520955.1",134,45,9,55,NA,2,NA,29,30,304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5262767,1296415,"Aquimarina pacifica","Aquimarina","Flavobacteriaceae","Flavobacteriales","Flavobacteriia","Bacteroidetes","Bacteria"
570521,"GCF_900141785.1",213,48,13,68,NA,1,NA,45,26,414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5345319,570521,"Aquimarina spongiae","Aquimarina","Flavobacteriaceae","Flavobacteriales","Flavobacteriia","Bacteroidetes","Bacteria"
265719,"GCF_900101825.1",160,35,7,55,1,3,NA,33,13,341,14,6,4,3,3,NA,1,2,1,NA,34,4428167,265719,"Aquimonas voraii","Aquimonas","Rhodanobacteraceae","Xanthomonadales","Gammaproteobacteria","Proteobacteria","Bacteria"
391953,"GCF_000969605.1",394,64,58,98,6,7,NA,16,38,741,39,7,3,3,5,NA,NA,1,1,1,60,6319576,391953,"Aquincola tertiaricarbonis","Aquincola",NA,"Burkholderiales","Betaproteobacteria","Proteobacteria","Bacteria"
